0.26	1.39	0.33				
0.28	1.4	0.17				
0.32	1.42	0.01				
0.28	1.41	0.12				
0.26	1.4	0.21				
0.21	1.38	0.18				
0.21	1.38	0.23				
0.2	1.37	0.24				
0.17	1.37	0.26				
0.21	1.38	0.14				
0.27	1.4	-0.02				
0.31	1.4	0.1				
0.28	1.39	0.12				
0.24	1.39	0.17				
0.22	1.37	0.19				
0.27	1.39	0.09				
0.23	1.39	0.13				
0.21	1.39	0.16				
0.24	1.4	-0.01				
0.29	1.42	0.11				
0.32	1.43	0.22				
0.31	1.43	0.3				
0.31	1.43	0.31				
0.31	1.42	0.3				
0.3	1.43	0.29				
0.33	1.43	0.35				
0.33	1.44	0.4				
0.35	1.41	0.35				
0.3	1.39	0.32				
0.3	1.41	0.1				
0.32	1.42	0.12				
0.31	1.43	0.22				
0.31	1.43	0.3				
0.3	1.43	0.36				
0.32	1.44	0.3				
0.29	1.43	0.36				
0.3	1.44	0.31				
0.32	1.45	0.26				
0.33	1.44	0.32				
0.3	1.43	0.36				
0.28	1.42	0.39				
0.28	1.42	0.37				
0.25	1.42	0.38				
0.23	1.41	0.39				
0.26	1.41	0.41				
0.24	1.4	0.39				
0.28	1.41	0.41				
0.28	1.4	0.44				
0.25	1.39	0.43				
0.28	1.4	0.2				
0.25	1.39	0.27				
0.27	1.4	0.07				
0.28	1.4	0.11				
0.31	1.41	0.15				
0.29	1.4	0.17				
0.25	1.39	0.2				
0.23	1.39	0.27				
0.22	1.39	0.23				
0.23	1.4	0.13				
0.21	1.39	0.18				
0.26	1.41	0.08				
0.29	1.41	0.2				
0.3	1.42	0.15				
0.31	1.43	0.13				
0.34	1.44	0.21				
0.29	1.42	0.21				
0.25	1.39	0.23				
0.26	1.41	0.06				
0.23	1.4	0.14				
0.19	1.38	0.23				
0.25	1.39	0.14				
0.24	1.39	0.21				
0.22	1.39	0.25				
0.2	1.39	0.3				
0.17	1.39	0.29				
0.15	1.38	0.31				
0.22	1.39	0.18				
0.24	1.4	0.11				
0.24	1.4	0.11				
0.22	1.38	0.16				
0.2	1.38	0.25				
0.21	1.39	0.06				
0.24	1.4	-0.09				
0.27	1.41	-0.2				
0.26	1.41	-0.08				
0.24	1.4	0.07				
0.27	1.41	-0.08				
0.29	1.41	0.07				
0.26	1.4	0.13				
0.29	1.41	-0.03				
0.29	1.42	-0.03				
0.28	1.43	0.05				
0.26	1.44	0.11				
0.3	1.44	0.21				
0.33	1.44	0.2				
0.3	1.42	0.27				
0.31	1.43	0.21				
0.28	1.42	0.23				
0.29	1.42	0.3				
0.28	1.41	0.34				
0.31	1.43	0.38				
0.27	1.41	0.36				
0.31	1.43	0.38				
0.29	1.42	0.41				
0.32	1.43	0.44				
0.35	1.43	0.46				
0.35	1.44	0.37				
0.36	1.44	0.4				
0.39	1.44	0.4				
0.39	1.44	0.43				
0.39	1.45	0.4				
0.36	1.45	0.33				
0.34	1.44	0.32				
0.33	1.44	0.29				
0.34	1.44	0.35				
0.33	1.44	0.29				
0.29	1.42	0.32				
0.26	1.41	0.32				
0.31	1.42	0.35				
0.34	1.42	0.31				
0.27	1.4	0.35				
0.31	1.4	0.22				
0.28	1.39	0.25				
0.24	1.38	0.23				
0.28	1.39	0.04				
0.3	1.4	-0.09				
0.32	1.42	-0.2				
0.34	1.43	-0.11				
0.36	1.44	0.04				
0.33	1.44	0.16				
0.28	1.42	0.17				
0.26	1.41	0.24				
0.26	1.41	0.2				
0.25	1.39	0.23				
0.3	1.41	0.12				
0.3	1.42	0.15				
0.28	1.41	0.18				
0.29	1.42	0.27				
0.29	1.43	0.26				
0.34	1.43	0.28				
0.31	1.42	0.29				
0.34	1.42	0.33				
0.3	1.41	0.3				
0.3	1.41	0.28				
0.28	1.4	0.29				
0.29	1.41	0.21				
0.27	1.39	0.26				
0.3	1.41	0.09				
0.3	1.42	0.19				
0.31	1.42	0.28				
0.3	1.44	0.26				
0.29	1.43	0.32				
0.26	1.41	0.35				
0.24	1.41	0.36				
0.25	1.42	0.29				
0.24	1.4	0.31				
0.25	1.41	0.23				
0.29	1.41	0.18				
0.29	1.41	0.27				
0.29	1.4	0.31				
0.27	1.39	0.3				
0.26	1.38	0.33				
