0.79	0.38	0.14
0.81	0.32	0.19
0.83	0.29	0.21
0.86	0.29	0.28
0.9	0.21	0.16
0.94	0.2	0.23
0.98	0.16	0.29
1.02	0.16	0.25
1.05	0.15	0.3
1.1	0.13	0.1
1.18	0.08	0
1.22	0.09	-0.11
1.26	0.1	-0.09
1.3	0.11	-0.09
1.36	0.11	-0.18
1.42	0.11	-0.06
1.48	0.12	-0.14
1.5	0.17	-0.05
1.54	0.2	0
1.56	0.27	-0.1
1.57	0.32	-0.07
1.57	0.38	0.03
1.58	0.42	-0.05
1.59	0.45	0.07
1.59	0.47	-0.05
1.61	0.52	0.07
1.6	0.55	0.1
1.61	0.57	0.19
1.61	0.61	0.11
1.59	0.63	0.19
1.57	0.68	0.19
1.55	0.75	0.06
1.51	0.79	0.01
1.48	0.83	-0.02
1.45	0.83	0.03
1.4	0.85	0.14
1.36	0.86	0.2
1.33	0.85	0.21
1.28	0.89	0.21
1.24	0.91	0.21
1.19	0.9	0.24
1.14	0.88	0.22
1.1	0.88	0.11
1.05	0.87	0.03
1.01	0.87	0.09
0.96	0.86	0.08
0.91	0.88	-0.01
0.86	0.82	0.06
0.83	0.77	0.17
0.8	0.77	0.04
0.79	0.75	-0.09
0.78	0.66	0.05
0.76	0.65	-0.06
0.76	0.62	-0.15
0.75	0.59	-0.07
0.75	0.54	0
0.74	0.5	-0.09
0.75	0.49	0.04
0.77	0.43	0
0.78	0.38	-0.02
0.79	0.34	0.1
0.82	0.28	-0.03
0.84	0.23	-0.13
0.88	0.22	0.01
0.92	0.16	-0.05
0.96	0.14	-0.15
1.01	0.13	-0.2
1.05	0.11	-0.27
1.1	0.11	-0.1
1.14	0.1	0.04
1.19	0.09	0.13
1.25	0.07	0.16
1.29	0.07	0.02
1.34	0.1	-0.02
1.38	0.13	-0.03
1.43	0.17	0.02
1.49	0.18	-0.07
1.53	0.22	-0.03
1.55	0.27	-0.12
1.57	0.27	-0.19
1.58	0.31	-0.17
1.59	0.37	-0.13
1.59	0.42	-0.01
1.59	0.44	0.11
1.6	0.51	0.18
1.62	0.5	0.05
1.62	0.54	-0.05
1.61	0.58	-0.1
1.59	0.62	-0.03
1.58	0.68	-0.14
1.56	0.7	-0.07
1.53	0.74	0.05
1.51	0.76	0.07
1.47	0.82	-0.02
1.43	0.83	0.04
1.38	0.88	-0.06
1.34	0.88	0.04
1.28	0.93	-0.06
1.24	0.93	0
1.19	0.93	0.03
1.14	0.93	0.13
1.1	0.94	0.19
1.05	0.93	0.08
1.01	0.94	-0.01
0.96	0.92	-0.06
0.93	0.92	-0.14
0.88	0.9	-0.21
0.84	0.83	-0.09
0.82	0.81	-0.11
0.81	0.74	0.03
0.78	0.74	-0.09
0.76	0.72	-0.16
0.75	0.68	-0.22
0.75	0.64	-0.26
0.74	0.59	-0.1
0.74	0.57	-0.17
0.75	0.52	-0.06
0.76	0.45	0.02
0.77	0.43	0.02
0.78	0.34	-0.09
0.81	0.3	-0.18
0.83	0.23	-0.24
0.87	0.22	-0.09
0.91	0.22	0.05
0.95	0.21	0.15
1	0.16	0.04
1.05	0.12	-0.01
1.09	0.13	0.09
1.15	0.12	0.08
1.19	0.12	0.17
1.23	0.11	0.24
1.27	0.12	0.16
1.32	0.12	0.02
1.38	0.14	-0.1
1.43	0.15	0.01
1.47	0.18	0.03
1.51	0.18	0.14
1.55	0.23	0.16
1.56	0.32	0.1
1.58	0.36	-0.01
1.58	0.37	-0.08
1.6	0.42	-0.17
1.6	0.47	-0.03
1.6	0.49	-0.08
1.61	0.51	-0.15
1.61	0.56	-0.06
1.61	0.57	0.07
1.6	0.6	0.15
1.59	0.63	0.17
1.56	0.7	0.01
1.55	0.74	0.02
1.52	0.8	-0.09
1.47	0.84	-0.1
1.44	0.84	-0.03
1.39	0.88	-0.1
1.36	0.9	-0.11
1.31	0.92	-0.19
1.26	0.93	-0.12
1.21	0.93	-0.04
1.17	0.96	-0.1
1.13	0.96	-0.03
1.07	0.96	0.04
1.03	0.92	-0.05
0.98	0.91	0.01
0.93	0.88	0.06
0.89	0.87	-0.05
0.85	0.86	-0.14
0.83	0.78	-0.01
0.81	0.72	0.11
0.8	0.68	0.19
0.78	0.66	0.03
0.77	0.63	-0.07
0.76	0.61	-0.15
0.75	0.57	-0.04
0.75	0.54	0.04
0.75	0.48	-0.02
0.76	0.41	-0.13
0.76	0.35	-0.19
0.78	0.32	-0.18
0.8	0.31	-0.03
0.83	0.3	0.1
0.86	0.28	0.19
0.9	0.26	0.26
0.94	0.2	0.12
0.99	0.21	0.18
1.04	0.17	0.24
1.09	0.15	0.29
1.13	0.13	0.33
1.19	0.09	0.17
1.25	0.07	0.2
1.3	0.07	0.05
1.34	0.08	-0.08
1.38	0.1	-0.01
1.43	0.13	-0.03
1.49	0.18	-0.14
1.53	0.2	-0.06
1.55	0.25	0.03
1.56	0.28	0.12
1.57	0.33	0
1.57	0.36	-0.03
1.59	0.41	0.08
1.58	0.45	-0.04
1.59	0.47	-0.12
1.6	0.51	-0.17
1.61	0.53	-0.23
1.59	0.59	-0.15
1.59	0.65	-0.15
1.57	0.7	0
1.56	0.73	0.02
1.54	0.75	0.12
1.51	0.73	0.17
1.48	0.74	0.25
1.45	0.81	0.08
1.41	0.81	0.17
1.37	0.82	0.18
1.32	0.87	0.07
1.26	0.9	-0.01
1.21	0.93	-0.03
1.16	0.93	0
1.11	0.93	0.06
1.07	0.94	0.02
1.02	0.93	-0.03
0.98	0.92	0.06
0.93	0.93	-0.04
0.89	0.87	-0.1
0.86	0.86	-0.17
0.83	0.83	-0.23
0.8	0.77	-0.06
0.79	0.72	0.07
0.78	0.7	-0.03
0.76	0.65	-0.12
0.76	0.63	-0.19
0.75	0.56	-0.22
0.74	0.53	-0.26
0.75	0.48	-0.24
0.76	0.42	-0.25
0.78	0.41	-0.09
0.79	0.35	-0.17
0.8	0.33	-0.02
0.82	0.3	0.03
0.84	0.28	0.13
0.89	0.25	0.21
0.94	0.19	0.09
0.97	0.2	0.08
1.04	0.14	0.01
1.08	0.12	-0.1
1.12	0.09	0.05
1.18	0.06	-0.05
1.22	0.08	-0.04
1.27	0.06	0.07
1.32	0.06	-0.06
1.36	0.07	-0.14
1.43	0.12	-0.22
1.48	0.13	-0.27
1.51	0.19	-0.26
1.54	0.24	-0.24
1.56	0.28	-0.28
1.59	0.3	-0.29
1.58	0.39	-0.13
1.58	0.43	-0.01
1.58	0.46	0.09
1.58	0.5	-0.03
1.59	0.55	0.06
1.59	0.57	0.11
1.6	0.6	0.12
1.6	0.63	0.2
1.59	0.68	0.11
1.57	0.71	0.14
1.54	0.77	0
1.5	0.8	-0.04
1.48	0.81	0.02
1.44	0.86	-0.09
1.4	0.89	-0.18
1.35	0.92	-0.22
